period,category_id,category_name,census_naics,census_label,kind_of_business_source,sales_millions_nsa,sales_note,preliminary_flag,source_id,source_file,source_sheet
2018-05-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28590,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2018
2018-06-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,27271,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2018
2018-07-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,27046,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2018
2018-08-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28470,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2018
2018-09-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,26509,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2018
2018-10-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,29059,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2018
2018-11-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28444,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2018
2018-12-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,30420,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2018
2019-01-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28533,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-02-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,26750,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-03-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28739,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-04-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28441,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-05-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,29453,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-06-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,27634,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-07-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28212,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-08-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28607,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-09-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,27288,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-10-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,29565,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-11-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,27810,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2019-12-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,31360,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2019
2020-01-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,29166,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-02-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,27885,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-03-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,31069,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-04-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,25914,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-05-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,26415,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-06-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28415,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-07-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,29780,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-08-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28963,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-09-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,29532,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-10-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,30677,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-11-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,28636,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2020-12-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,33669,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2020
2021-01-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,29216,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-02-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,27384,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-03-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,33117,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-04-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,31637,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-05-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,31039,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-06-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,32237,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-07-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,31613,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-08-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,32202,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-09-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,31765,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-10-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,32259,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-11-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,32035,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2021-12-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,36795,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2021
2022-01-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,31945,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-02-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,29888,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-03-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,33367,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-04-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,32214,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-05-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,32689,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-06-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,33179,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-07-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,32194,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-08-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,33751,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-09-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,33294,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-10-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,33875,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-11-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,33388,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2022-12-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,37235,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2022
2023-01-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,34119,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-02-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,32229,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-03-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,36087,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-04-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,34073,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-05-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,36388,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-06-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,35841,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-07-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,34108,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-08-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,36566,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-09-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,35471,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-10-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,38007,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-11-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,36630,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2023-12-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,39976,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2023
2024-01-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,35827,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-02-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,34120,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-03-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,35660,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-04-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,35349,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-05-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,36676,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-06-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,35084,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-07-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,37310,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-08-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,38017,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-09-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,37708,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-10-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,39647,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-11-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,37285,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
2024-12-01,health,Health & Personal Care,446,Health and Personal Care Stores,Health and personal care stores,42257,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2024
